artist,gender,yearOfBirth,yearOfDeath,placeOfBirth,placeOfDeath,artistRole,title,medium,creditLine,year,acquisitionYear,width,height,units,thumbnailUrl,artwork_url,artist_url,medium_normalized,name_normalized
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"A Jewish Giant at Home with his Parents in the Bronx, N.Y. 1970","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1970,2009,376,370,mm,,http://www.tate.org.uk/art/artworks/arbus-a-jewish-giant-at-home-with-his-parents-in-the-bronx-ny-1970-ar00508,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"A Young Man in Curlers at Home on West 20th Street, N.Y.C. 1966","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1966,2009,391,386,mm,,http://www.tate.org.uk/art/artworks/arbus-a-young-man-in-curlers-at-home-on-west-20th-street-nyc-1966-ar00509,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"Retired Man and His Wife at Home in a Nudist Camp One Morning, N.J. 1963","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1963,2009,370,377,mm,,http://www.tate.org.uk/art/artworks/arbus-retired-man-and-his-wife-at-home-in-a-nudist-camp-one-morning-nj-1963-ar00510,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"Mexican Dwarf in his Hotel Room, N.Y.C. 1970","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1970,2009,382,369,mm,,http://www.tate.org.uk/art/artworks/arbus-mexican-dwarf-in-his-hotel-room-nyc-1970-ar00511,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"A Young Brooklyn Family going for a Sunday Outing, N.Y.C. 1966","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1966,2009,388,373,mm,,http://www.tate.org.uk/art/artworks/arbus-a-young-brooklyn-family-going-for-a-sunday-outing-nyc-1966-ar00512,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"A Family on their Lawn one Sunday in Westchester, N.Y. 1968","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1968,2009,375,382,mm,,http://www.tate.org.uk/art/artworks/arbus-a-family-on-their-lawn-one-sunday-in-westchester-ny-1968-ar00513,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"The King and Queen of a Senior Citizen’s Dance, N.Y.C. 1970","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1970,2009,372,369,mm,,http://www.tate.org.uk/art/artworks/arbus-the-king-and-queen-of-a-senior-citizens-dance-nyc-1970-ar00514,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,Xmas Tree in a Living Room in Levittown 1963,"Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1963,2009,368,376,mm,,http://www.tate.org.uk/art/artworks/arbus-xmas-tree-in-a-living-room-in-levittown-1963-ar00515,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"A House on a Hill, Hollywood, Cal. 1962","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1962,2009,363,372,mm,,http://www.tate.org.uk/art/artworks/arbus-a-house-on-a-hill-hollywood-cal-1962-ar00516,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"Fire Eater at a Carnival, Palisades Park, N.J.","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1956,2009,209,137,mm,,http://www.tate.org.uk/art/artworks/arbus-fire-eater-at-a-carnival-palisades-park-nj-ar00517,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"42nd Street Movie Theatre Audience, N.Y.C. 1958","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1958,2009,308,470,mm,,http://www.tate.org.uk/art/artworks/arbus-42nd-street-movie-theatre-audience-nyc-1958-ar00518,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"Siamese Twins in a Carnival Tent, N.J.","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1961,2009,340,478,mm,,http://www.tate.org.uk/art/artworks/arbus-siamese-twins-in-a-carnival-tent-nj-ar00519,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"Nancy Bellamy’s Bedroom, N.Y.C. 1961","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1961,2009,376,374,mm,,http://www.tate.org.uk/art/artworks/arbus-nancy-bellamys-bedroom-nyc-1961-ar00520,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"Two Female Impersonators Backstage, N.Y.C. 1961","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1961,2009,220,145,mm,,http://www.tate.org.uk/art/artworks/arbus-two-female-impersonators-backstage-nyc-1961-ar00521,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"The Human Pincushion, Ronald C. Harrison, N.J. 1962","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1962,2009,247,163,mm,,http://www.tate.org.uk/art/artworks/arbus-the-human-pincushion-ronald-c-harrison-nj-1962-ar00522,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"Three Boys at a Baseball Game in Central Park, N.Y.C.","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1962,2009,357,365,mm,,http://www.tate.org.uk/art/artworks/arbus-three-boys-at-a-baseball-game-in-central-park-nyc-ar00523,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"Child with a Toy Hand Grenade in Central Park, N.Y.C. 1962","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1962,2009,376,374,mm,,http://www.tate.org.uk/art/artworks/arbus-child-with-a-toy-hand-grenade-in-central-park-nyc-1962-ar00524,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Rigby, Elizabeth",Female,1809,1893,"Norwich, United Kingdom","London, United Kingdom",artist,[title not known],Graphite and watercolour on paper,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997,179,255,mm,http://www.tate.org.uk/art/images/work/T/T09/T09808_8.jpg,http://www.tate.org.uk/art/artworks/rigby-title-not-known-t09808,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,Graphite and Watercolor,Elizabeth Rigby
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,[no title],Etching on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1969,1975,90,90,mm,http://www.tate.org.uk/art/images/work/P/P01/P01227_8.jpg,http://www.tate.org.uk/art/artworks/lim-no-title-p01227,http://www.tate.org.uk/art/artists/kim-lim-1512,Etching,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,[no title],Etching on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1969,1975,129,145,mm,http://www.tate.org.uk/art/images/work/P/P01/P01228_8.jpg,http://www.tate.org.uk/art/artworks/lim-no-title-p01228,http://www.tate.org.uk/art/artists/kim-lim-1512,Etching,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,[no title],Etching on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1969,1975,124,125,mm,http://www.tate.org.uk/art/images/work/P/P01/P01229_8.jpg,http://www.tate.org.uk/art/artworks/lim-no-title-p01229,http://www.tate.org.uk/art/artists/kim-lim-1512,Etching,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Bridge I,Lithograph on paper,Purchased 1976,1960,1976,512,761,mm,http://www.tate.org.uk/art/images/work/P/P07/P07174_8.jpg,http://www.tate.org.uk/art/artworks/lim-bridge-i-p07174,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Bridge II,Lithograph on paper,Purchased 1976,1960,1976,490,740,mm,http://www.tate.org.uk/art/images/work/P/P07/P07175_8.jpg,http://www.tate.org.uk/art/artworks/lim-bridge-ii-p07175,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Shogan,Lithograph on paper,Purchased 1976,1960,1976,454,356,mm,http://www.tate.org.uk/art/images/work/P/P07/P07176_8.jpg,http://www.tate.org.uk/art/artworks/lim-shogan-p07176,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Green Etching,Etching on paper,Purchased 1976,1969,1976,460,454,mm,http://www.tate.org.uk/art/images/work/P/P07/P07179_8.jpg,http://www.tate.org.uk/art/artworks/lim-green-etching-p07179,http://www.tate.org.uk/art/artists/kim-lim-1512,Etching,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Small Etching,Etching on paper,Purchased 1976,1969,1976,86,102,mm,http://www.tate.org.uk/art/images/work/P/P07/P07180_8.jpg,http://www.tate.org.uk/art/artworks/lim-small-etching-p07180,http://www.tate.org.uk/art/artists/kim-lim-1512,Etching,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Untitled,Etching on paper,Purchased 1976,1971,1976,640,640,mm,http://www.tate.org.uk/art/images/work/P/P07/P07184_8.jpg,http://www.tate.org.uk/art/artworks/lim-untitled-p07184,http://www.tate.org.uk/art/artists/kim-lim-1512,Etching,Kim Lim
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"Teenage Couple on Hudson Street, N.Y.C. 1963","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1963,2009,363,364,mm,,http://www.tate.org.uk/art/artworks/arbus-teenage-couple-on-hudson-street-nyc-1963-ar00525,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"A Young Waitress at a Nudist Camp, N.J. 1963","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1963,2009,356,361,mm,,http://www.tate.org.uk/art/artworks/arbus-a-young-waitress-at-a-nudist-camp-nj-1963-ar00526,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"A Husband and Wife in the Woods at a Nudist Camp, N.J. 1963","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1963,2009,366,366,mm,,http://www.tate.org.uk/art/artworks/arbus-a-husband-and-wife-in-the-woods-at-a-nudist-camp-nj-1963-ar00527,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"Burlesque Comedienne in her Dressing Room, Atlantic City, N.J.","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1963,2009,370,373,mm,,http://www.tate.org.uk/art/artworks/arbus-burlesque-comedienne-in-her-dressing-room-atlantic-city-nj-ar00528,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"Russian Midget Friends in a Living Room on 100th Street, N.Y.C. 1963","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1963,2009,371,377,mm,,http://www.tate.org.uk/art/artworks/arbus-russian-midget-friends-in-a-living-room-on-100th-street-nyc-1963-ar00529,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Rego, Paula",Female,1935,,"Lisboa, Portugal",,artist,Untitled VI,Etching on paper,Presented by the artist 2002,1999,2002,200,295,mm,,http://www.tate.org.uk/art/artworks/rego-untitled-vi-p20239,http://www.tate.org.uk/art/artists/paula-rego-1823,Etching,Paula Rego
"Rego, Paula",Female,1935,,"Lisboa, Portugal",,artist,Untitled VII,Etching on paper,Presented by the artist 2002,1999,2002,200,295,mm,,http://www.tate.org.uk/art/artworks/rego-untitled-vii-p20240,http://www.tate.org.uk/art/artists/paula-rego-1823,Etching,Paula Rego
"Almeida, Helena",Female,1934,,"Lisboa, Portugal",,artist,Inhabited Canvas,"9 photographs, gelatin silver print on paper","Purchased with the assistance of Armando Cabral, Manuel Rios and Manuel Fernando da Silva Santos 2012",1976,2012,1300,1000,mm,,http://www.tate.org.uk/art/artworks/almeida-inhabited-canvas-p80033,http://www.tate.org.uk/art/artists/helena-almeida-12989,Photograph,Helena Almeida
"Rigby, Elizabeth",Female,1809,1893,"Norwich, United Kingdom","London, United Kingdom",artist,[title not known],Graphite on paper,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997,378,275,mm,http://www.tate.org.uk/art/images/work/T/T09/T09800_8.jpg,http://www.tate.org.uk/art/artworks/rigby-title-not-known-t09800,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,Graphite and Watercolor,Elizabeth Rigby
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Untitled,Etching on paper,Purchased 1976,1971,1976,640,640,mm,http://www.tate.org.uk/art/images/work/P/P07/P07185_8.jpg,http://www.tate.org.uk/art/artworks/lim-untitled-p07185,http://www.tate.org.uk/art/artists/kim-lim-1512,Etching,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Untitled,Etching on paper,Purchased 1976,1971,1976,63,63,mm,http://www.tate.org.uk/art/images/work/P/P07/P07186_8.jpg,http://www.tate.org.uk/art/artworks/lim-untitled-p07186,http://www.tate.org.uk/art/artists/kim-lim-1512,Etching,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,III,Lithograph on paper,Purchased 1999,1991,1999,359,325,mm,http://www.tate.org.uk/art/images/work/P/P78/P78321_8.jpg,http://www.tate.org.uk/art/artworks/lim-iii-p78321,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Three Forms,Serravezza marble on marble base,Presented by Mr and Mrs J.R. Marcus Brumwell 1964,1935,1964,210,532,mm,http://www.tate.org.uk/art/images/work/T/T00/T00696_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-three-forms-t00696,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Marble,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Two Figures with Folded Arms,Oil paint and graphite on hardboard on plywood panel,Purchased 1959,1947,1959,356,254,mm,http://www.tate.org.uk/art/images/work/T/T00/T00269_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-two-figures-with-folded-arms-t00269,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Oil Paint,Dame Barbara Hepworth
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Silver on Silver,Aquatint and etching on paper,Purchased 1999,1974,1999,545,260,mm,http://www.tate.org.uk/art/images/work/P/P78/P78319_8.jpg,http://www.tate.org.uk/art/artworks/lim-silver-on-silver-p78319,http://www.tate.org.uk/art/artists/kim-lim-1512,Etching,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Silver on Black,Aquatint and etching on paper,Purchased 1999,1974,1999,547,258,mm,http://www.tate.org.uk/art/images/work/P/P78/P78320_8.jpg,http://www.tate.org.uk/art/artworks/lim-silver-on-black-p78320,http://www.tate.org.uk/art/artists/kim-lim-1512,Etching,Kim Lim
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,Harbinger Bird IV,Bronze,Purchased 1963,1960,1963,483,213,mm,http://www.tate.org.uk/art/images/work/T/T00/T00580_8.jpg,http://www.tate.org.uk/art/artworks/frink-harbinger-bird-iv-t00580,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Metal,Dame Elisabeth Frink
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"Santas at the Santa Claus School, Albion, N.Y. 1964","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1964,2009,362,367,mm,,http://www.tate.org.uk/art/artworks/arbus-santas-at-the-santa-claus-school-albion-ny-1964-ar00530,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"A Flower Girl at a Wedding, Conn. 1964","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1964,2009,366,375,mm,,http://www.tate.org.uk/art/artworks/arbus-a-flower-girl-at-a-wedding-conn-1964-ar00531,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"Lady Bartender at Home with a Souvenir Dog, New Orleans L.A. 1964","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1964,2009,360,362,mm,,http://www.tate.org.uk/art/artworks/arbus-lady-bartender-at-home-with-a-souvenir-dog-new-orleans-la-1964-ar00532,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Rego, Paula",Female,1935,,"Lisboa, Portugal",,artist,Pendle Witches,Etching and aquatint on paper,Purchased 1997,1996,1997,357,297,mm,http://www.tate.org.uk/art/images/work/P/P77/P77906_8.jpg,http://www.tate.org.uk/art/artworks/rego-pendle-witches-p77906,http://www.tate.org.uk/art/artists/paula-rego-1823,Etching,Paula Rego
"Rego, Paula",Female,1935,,"Lisboa, Portugal",,artist,Straw Burning,Etching and aquatint on paper,Purchased 1997,1996,1997,452,297,mm,http://www.tate.org.uk/art/images/work/P/P77/P77907_8.jpg,http://www.tate.org.uk/art/artworks/rego-straw-burning-p77907,http://www.tate.org.uk/art/artists/paula-rego-1823,Etching,Paula Rego
"Rego, Paula",Female,1935,,"Lisboa, Portugal",,artist,A Concise Definition of Answers,Etching on paper,Purchased 1997,1996,1997,400,265,mm,http://www.tate.org.uk/art/images/work/P/P77/P77908_8.jpg,http://www.tate.org.uk/art/artworks/rego-a-concise-definition-of-answers-p77908,http://www.tate.org.uk/art/artists/paula-rego-1823,Etching,Paula Rego
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"Bishop by the Sea, Santa Barbara, Cal. 1964","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1964,2009,360,370,mm,,http://www.tate.org.uk/art/artworks/arbus-bishop-by-the-sea-santa-barbara-cal-1964-ar00533,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Arbus, Diane",Female,1923,1971,"New York, United States","New York, United States",artist,"Jewish Couple Dancing, N.Y.C. 1963","Photograph, gelatine silver print on paper",ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1963,2009,340,365,mm,,http://www.tate.org.uk/art/artworks/arbus-jewish-couple-dancing-nyc-1963-ar00534,http://www.tate.org.uk/art/artists/diane-arbus-5271,Photograph,Diane Arbus
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Ladder Series II,Etching on paper,Purchased 1976,1972,1976,,,,http://www.tate.org.uk/art/images/work/P/P07/P07243_8.jpg,http://www.tate.org.uk/art/artworks/lim-ladder-series-ii-p07243,http://www.tate.org.uk/art/artists/kim-lim-1512,Etching,Kim Lim
